created_at,full_text,source,lang
Mon Nov 15 22:46:44 +0000 2021,Check out Ertl 1991 Toy Catalog - Speed Strips Dad's Little Helper Farm Country Force One  https://t.co/Ykwn8hlkrk via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:46:30 +0000 2021,Check out Blue Robe SILK Santa Claus in Old Car with Tree~Toys~Christmas Postcard-p289 #Christmas https://t.co/WsU7yu1BgJ via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:46:23 +0000 2021,Check out Ohio Art 2000 Toy Catalog Folder Betty Spaghetty Etch A Sketch Twirl O Graph  https://t.co/pcrMsCIizl via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:46:13 +0000 2021,"RT @TrinaLarson9: Check out Rare Vintage Cold Handle #49 L&amp;G Tin Fry Pan Frying Skillet 6"" ~ Military #LG https://t.co/MrpiYrogKS via @eBay","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:46:12 +0000 2021,"RT @rusticrelics04: Check out Vintage H.D. Smith &amp; Co. ""Perfect Handle"" Tire Spoon - Plantsville, Conn. #HDSmith https://t.co/l1DLISTaq2 vi…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Mon Nov 15 22:46:09 +0000 2021,RT @rusticrelics04: Check out 1997 Dept. 56 The HOLLY &amp; The IVY Event Piece Christmas IN BOX Heritage Village #Dept56 https://t.co/CsuXkB7K…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Mon Nov 15 22:45:23 +0000 2021,Check out REINDEER CHRISTMAS GOOSE Dept 56 Constance Depler Vintage Tree Ornament Figural  https://t.co/ZukJeJhTL4 via @eBay https://t.co/6DxWiHstWU,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:45:22 +0000 2021,Tweeted for OldBaloo: Holiday Time 12 Glitter Ornaments Deer NIP (LCT-4) #HolidayTime https://t.co/TtAkr5V9XP via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:45:06 +0000 2021,WWF WWE Jakks Pacific Classic Superstars Undertaker Three Faces of Undertaker #WWF #WWE #JakksPacific #Undertaker #wrestling #toys #actionfigure #collectibles #onlineshopping #ebayauctions #ebay https://t.co/MuUzAgzA57 @ebay,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",en
Mon Nov 15 22:45:06 +0000 2021,Tweeted for OldBaloo: Embossed Hand Painted Orange Marmalade Jam Jar with Spoon Pick of the Crop (B-11  https://t.co/o4tEIfWRpP via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:45:01 +0000 2021,Check out OLD DOMINION UNIVERSITY WATCH TIME SPORT AMERICA SILVER GOLD ANALOG MENS LTD ED.  https://t.co/u1QTLMms0t via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:44:51 +0000 2021,Tweeted for OldBaloo: Lightweight Rayon Pullover Blouse with Tassel Tie Size XL RN63823 #Dressbarn #Blouse https://t.co/dnq4pEU45D via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:44:49 +0000 2021,@THEDAVESHOW84 @eBay Great work Dave,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",en
Mon Nov 15 22:44:33 +0000 2021,"Check out Mickey Blue Eyes (DVD, 1999)  https://t.co/TiXtgYFSxw via @eBay #mickeyblueeyes #movies #dvd #dandeepop","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:44:03 +0000 2021,Check out 1966 Tom Jones – A-Tom-ic Jones Parrot  STEREO PAS 71007 Vinyl Album - Pre-owned  https://t.co/2awrxn7SHt via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:44:02 +0000 2021,"RT @LightsOutBooks: The movie that Final Destination ripped off!

THE SURVIVOR, Chilling Ghost Story, SEVERIN DVD, *OOP* Cult Classic, BRAN…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:44:01 +0000 2021,"RT @LightsOutBooks: 2 of this masters cosmic horror tales -- finally together!

THE TERROR &amp; THE COMING OF THE TERROR ARTHUR MACHEN *SE* WE…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:57 +0000 2021,RT @LightsOutBooks: Check out WEREWOLF IN A GIRL'S DORMITORY *LMTD UNCUT VERSION* BONUS CD SEVERIN BRAND NEW  https://t.co/qb11GR7NJj via @…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:54 +0000 2021,"RT @LightsOutBooks: Shove this in your stocking -- if you have the guts! The quintessential Giallo!

WHAT HAVE YOU DONE TO SOLANGE? *SE* RE…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:50 +0000 2021,"RT @LightsOutBooks: Cult Classic Giallo -- as never before seen!

WHAT THE PEEPER SAW, Uncut Blu Ray, Shocking Giallo, Cult Classic, BRAND…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:47 +0000 2021,"RT @LightsOutBooks: Snort, slobber, drool! 

The ULTIMATE animals amuck film!

WILD BEASTS (UNCUT GORE) Zoo Beasts Escape DVD SEVERIN HORRO…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:43 +0000 2021,"Check out Excalibur 1981 (VHS release, 1991) Nigel Terry, Helen Mirren, Liam Neeson  https://t.co/M1L2T07HXH via @eBay","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:37 +0000 2021,RT @Lizones1: Check out Vintage COPPER ENAMEL Cuff Bracelet antique retro old jewelry collectible #Unbranded https://t.co/5z3vvXGSDs via @e…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:37 +0000 2021,Check out RARE Vintage Reuge Anri Toriart Carved Wood Angel Swiss Music Box HAPPY BIRTHDAY #ANRI https://t.co/PQA2bfLuDM via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:35 +0000 2021,RT @BlazeonEbay: Check out WOMEN'S BRA Size 38B Underwire Support. #Unbranded #WomensBra https://t.co/RzKT4kydPC via @eBay,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",en
Mon Nov 15 22:43:30 +0000 2021,RT @JellybeansClos1: Check out Susan Graver Blue Window Pane Tunic Top sz Large https://t.co/UYSJOe7bjB @eBay,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Mon Nov 15 22:43:23 +0000 2021,Check out Las Vegas Raiders '47 Contender Stretch Fit OSFA Hat New &amp; Raiders Las Vegas Pin #47 https://t.co/tglW8QBi51 via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:21 +0000 2021,RT @NEILSHOTDEALS: Ready for #MLS #Soccer  #football #futbol searching for #jerseys #shirts shop my #eBay #store now https://t.co/2diT7o1Cj…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:13 +0000 2021,"RT @NEILSHOTDEALS: Check out Boston Celtics #NBA  ""UNK "" Green Embroidered Hooded Sweatshirt MEN'S Large Used #UNK https://t.co/6xZziU44EP…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:10 +0000 2021,RT @NEILSHOTDEALS: Check out  New York Knicks #NBA  Adidas Long Sleeve Blue Hoodie Kids Size Medium Used #adidas https://t.co/kikzOcSG4H vi…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:08 +0000 2021,RT @NEILSHOTDEALS: Check out  #Miami  #Heat  ADIDAS LeBRON JAMES #NBA All Star Shirt  KIDS BOYS Blue Medium Used #adidas https://t.co/cGp8h…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:05 +0000 2021,RT @NEILSHOTDEALS: Check out Golden State Warriors #NBA  Baseball Jersey Number 46 Steph Curry Size Large Used #NBA https://t.co/PmxLWGSLDt…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:03 +0000 2021,Check out BILL HALEY &amp; His Comets 45 Rock Around the Clock DECCA 9-29124 '50's Rockabilly #1950s https://t.co/HJZC86EHn5 via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:43:03 +0000 2021,"RT @NEILSHOTDEALS: Check out Golden State Warriors #NBA  Hat  Mitchell &amp; Ness  Snap back, Gray Blue Used #MitchellNess https://t.co/p62iRdC…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:59 +0000 2021,Tweeted for OldBaloo: Petal Pets DogWood Collection Gravy Boat w/Tray 1989 Japan w/Original Box (TMP-1  https://t.co/7QkDxyVOem via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:58 +0000 2021,RT @NEILSHOTDEALS: Check out Golden State Warriors #NBA  Adidas Men's Blue Graphic T-Shirt Large Used #adidas https://t.co/4cznsuQAJX via @…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:55 +0000 2021,RT @NEILSHOTDEALS: Check out Lebron James Jersey 6 Cleveland Cavaliers Yellow Adidas #NBA  Boys Medium Used #adidas https://t.co/Kli20eyaRf…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:53 +0000 2021,RT @NEILSHOTDEALS: Check out Cleveland Cavaliers LeBron James NIKE #NBA  Men's Icon Player Boys XL DRI-FIT New  #Nike https://t.co/OVCwf2dG…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:51 +0000 2021,RT @NEILSHOTDEALS: Check out Golden State Warriors #NBA  New Era Championship 2015 Hat Used Snap Back #NewEra #Snapback https://t.co/G9jRJb…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:49 +0000 2021,RT @NEILSHOTDEALS: Check out Golden State Warriors The City Mitchell and Ness #NBA  Blue Snapback Cap Used  https://t.co/fvpHj2TAuE via @eB…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:47 +0000 2021,RT @NEILSHOTDEALS: Check out Golden State Warriors #NBA  Stephen Curry 30 Adidas Blue Gold Jersey Medium Used   #adidas https://t.co/x8MpaM…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:44 +0000 2021,RT @NEILSHOTDEALS: Check out Chicago Bulls #NBA  New Era 9Fifty Hardwood Classics Windy City Snap back Hat Used #NewEra https://t.co/xZFtrO…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:42 +0000 2021,RT @NEILSHOTDEALS: Check out Lebron James Cleveland Cavs Adidas #NBA  Retro #23 Basketball Jersey Boys Med Used #adidas https://t.co/mSuGbl…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:40 +0000 2021,Tweeted for OldBaloo: 20 Christmas Cards w/ Green Envelopes and 20 Self Stick Seals by Grand Award EC1  https://t.co/uIc7aOqhxI via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:40 +0000 2021,RT @NEILSHOTDEALS: Check out Golden State Warriors #NBA  Primary Logo T-Shirt - Royal - NBA New Men's Large  https://t.co/fp827DEDde via @e…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:40 +0000 2021,Check out THE CURE Let's Go To Bed / Boys Don't Cry ELEKTRA Vinyl rare 45 with picture sle  https://t.co/U8FIStxBep via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:37 +0000 2021,RT @NEILSHOTDEALS: Check out #ENGLAND  National Soccer Team 2004 Reversible Practice Jersey Men's Lg Umbro Used #Umbro https://t.co/L8GyfL5…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:35 +0000 2021,RT @NEILSHOTDEALS: Check out #ENGLAND  National Team Umbro Red Soccer Football Top Men's Size XL Used #Umbro #England https://t.co/TX7busQm…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:33 +0000 2021,RT @NEILSHOTDEALS: Check out #ENGLAND  Umbro Full Zip National Team Soccer Track Suit Jacket Red Size Lg Used #Umbro https://t.co/Gkv95ttxk…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:30 +0000 2021,RT @NEILSHOTDEALS: Check out #ENGLAND  Adidas 2010 FIFA World Cup South Africa Embroidered Strapback Hat New #adidas https://t.co/YnAeEkF8c…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:28 +0000 2021,RT @NEILSHOTDEALS: Check out #USA  Women's National Soccer Team 2015 Nike World Cup Jersey Girl Size Large Used #Nike https://t.co/csmzFboY…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:28 +0000 2021,@eBay charging 12.55% fee on selling something is fucking ridiculous,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:26 +0000 2021,@USArmy @BritishArmy @CNN @WheelofFortune @BloombergRadio @wbpictures @DisneyStudios @WGCI @HOT97 @V103 @TMZ @HarveyLevinTMZ @etnow @instagram @eBay @amazon @ABC @ABC7Chicago @Chicago_Police @NYPDnews @usairforce @USMC @USNavy @RoyalFamily @RoyalNavy @RoyalAirForce @jack @finkd @PriscillaChanZ @business @FBI @Nike @BeccaDiamondxx @POTUS @VP @DrBiden44 @JustinTrudeau @Canada @GQMagazine @NASCAR @uptownresearch @BET @USArmy  @USNavy @USMC @usairforce @BritishArmy connected 2me &amp; on TVs and radios &amp; @bet we as black folks can't love everything but we can love everything that's good!🤔❤😁,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",en
Mon Nov 15 22:42:25 +0000 2021,RT @NEILSHOTDEALS: Check out #USA  National Soccer Team World Cup Scarf 2014 Red Bull Arena Match Send Off Used #USA https://t.co/o357ip6Y8…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:24 +0000 2021,Check out 1915 Thompson &amp; Co Inc. Cherry Finish Cedar Lined Cigar Humidor Hygrometer  https://t.co/aPxmaJReTN via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:23 +0000 2021,Tweeted for OldBaloo: NOBO No Boundaries Seamless Thong Panties Metallic Blue M/6 NWT (NB-3) #NoBoundaries https://t.co/N9VYhKaUfl via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:22 +0000 2021,RT @NEILSHOTDEALS: Check out #USA  Nike US Soccer Gray Badge T Shirt Men's Size Medium New No Tags #Nike #USA https://t.co/H85loJaa2D via @…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:20 +0000 2021,RT @NEILSHOTDEALS: Check out #USA  Soccer Nike Core Crest T-Shirt University Blue Men's Size Large New No Tags #Nike https://t.co/W3WAZZKJd…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:18 +0000 2021,RT @NEILSHOTDEALS: Check out  #USA  Nike National Soccer Team Logo Graphic Blue Logo T-Shirt Size Kids XL Used #Nike https://t.co/t6qqUgctH…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:16 +0000 2021,RT @NEILSHOTDEALS: Check out #Mexico  Adidas #soccer  #Futbol 2010 World Cup Green Jersey Boy's Medium Used #adidas https://t.co/AKhyILm8ew…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:14 +0000 2021,"RT @NEILSHOTDEALS: Check out #Mexico  National #soccer  Futbol Team Adidas Red T-Shirt,Size Large Used #adidas #Mexico https://t.co/TATLGzg…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:11 +0000 2021,RT @NEILSHOTDEALS: Check out #Spain  2014 World Cup #soccer  #football  Black Away Road adidas Jersey Boys M Used #adidas https://t.co/Qn6z…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:09 +0000 2021,RT @NEILSHOTDEALS: Check out #Spain  Adidas Clima Cool National Team #soccer  Futbol Jersey Home Men's XL Used #adidas https://t.co/GmUBlAD…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:07 +0000 2021,RT @NEILSHOTDEALS: Check out #Spain  2014 World Cup #soccer  Football Black Away Road adidas Jersey Boys M Used #adidas https://t.co/auJyWV…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:04 +0000 2021,RT @NEILSHOTDEALS: Check out #Spain  World Cup 2010 Champions #soccer  Red Futbol Jersey Used #Unbranded #Spain https://t.co/dAbv4gWFyf via…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:01 +0000 2021,Check out Vintage Hand Painted Deviled Egg Rooster Plate Dish with Green Trim Italy 3997  https://t.co/QZtFcrJJOY via @eBay,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:42:01 +0000 2021,RT @NEILSHOTDEALS: Check out #Hungary  Adidas Climalite #soccer  Football Red Jersey Men's Size Medium Used #adidas https://t.co/zLSu30BjQB…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:58 +0000 2021,RT @NEILSHOTDEALS: Check out Palmeiras #BrazilGP  FIAT #soccer  Futbol Jersey Size Boys Medium Used  #Piero #Palmeiras https://t.co/dNurxWM…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:52 +0000 2021,RT @NEILSHOTDEALS: Check out #columbia  Adidas #soccer  Football Away Blue Jersey '18 - '19 Boys Medium Used #adidas https://t.co/25MrfqV0j…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:50 +0000 2021,RT @NEILSHOTDEALS: Check out #columbia  National Team Adidas football #soccer  jersey boys medium  2018-2019 Used #adidas https://t.co/ltYI…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:48 +0000 2021,RT @NEILSHOTDEALS: Check out #columbia  Adidas  FCF Size Y L #soccer  Football Jersey World Cup  2018 Used #adidas https://t.co/5CRJmJbrlX…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:44 +0000 2021,RT @NEILSHOTDEALS: Check out #Germany  National Team Men’s Black/Red #soccer  Jersey - Adidas - Youth Medium Used #adidas https://t.co/Lupu…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:42 +0000 2021,RT @NEILSHOTDEALS: Check out #Italy  Puma National #soccer  Team 100 years Badge Blue t-shirt Sz 2XL Brand New  #Puma https://t.co/IgP90Qx2…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:39 +0000 2021,RT @NEILSHOTDEALS: Check out #Italy  National Team Jersey Puma 2016 2017 Away Boys XL #soccer  Football Used #Puma #Italy https://t.co/wvV5…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:37 +0000 2021,RT @NEILSHOTDEALS: Check out #Italy  Puma National #soccer  Football Team short sleeve jersey  Boys Large Used #Puma https://t.co/Pm14Y6rBM…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
Mon Nov 15 22:41:35 +0000 2021,RT @NEILSHOTDEALS: Check out #Italy  Puma National #soccer  Team 100 years Badge White t-shirt Sz Med Brand New  #PUMA https://t.co/cPqxVXk…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",en
